swhid,file_id,length,local_path,filename,filepath
swh:1:cnt:00046d02ae2db891e43eed565c83f4726708f88a,8888717c9e43c04aa03e732c6c86fff4f80d69e9,11306,88,fulfillment_models.py,models/fulfillment_models.py
swh:1:cnt:00046d5f7c8a3ca01cd4bc883ba0f353d89ce201,b559ab26f8ec89b04f948ffb8ca184de322f2f99,3191,b5,api.py,db/api.py
swh:1:cnt:00046dbed651ff3731cdf43842c47fc76d44fac4,3047bcc4a8b5441f6f04605a655e03d1398fcad2,5013,30,crypto.py,cli/crypto.py
swh:1:cnt:00046ddd0bd620116a13a0d3132958d548cfbcd1,58786c5ee08e4d785d9d37e3a78b742b3f5b40e1,9450,58,SetNextOneTimeBootDeviceREDFISH.py,Redfish Python/SetNextOneTimeBootDeviceREDFISH.py
swh:1:cnt:00046dee6b7c5138056936fb5cb81be98a7bf905,88781b3f9debb03d3c38e471dbcc25703cf676c1,2451,88,caching.py,caching.py
swh:1:cnt:00046e47ed095ceb3861f5ce7925dbae26369139,36062e0864af75d9e6d6a1caf2634807606f40ad,21309,36,Assigner.py,base/Assigner.py
swh:1:cnt:00046f4ed0886b2ba027284646191fb4d75df4b5,fb468f00e1e41c2a43f41f1d9ed2b555b6a0b6d4,9687,fb,node_lib.py,floppy/node_lib.py
swh:1:cnt:00047026ac878ae3e9972cfed239219f270d9bcd,736ff4d2fc6381ee8fe73fabbf062dc350e0c5a1,269,73,list_two.py,python_cc/list_two.py
swh:1:cnt:000470d3b4b0bb48b52f702e3c3ee2a8d927230f,de483dc4000116e4c0e1cff5db46bcba4a7b284a,2542,de,test_octgrav.py,legacy_tests/test_octgrav.py
swh:1:cnt:000471888045388bbcddfe0ac4611f09fd5a5fd7,176bd32bafecd5089a588c4b616533bc3088f6dc,3384,17,test_index_page.py,views/test_index_page.py
swh:1:cnt:0004718b53a123d6a7d542a2965ced76468d2c4d,d2bd2d69e964df6ed44fd4dc414813de35c94802,24,d2,version.py,notifications_utils/version.py
swh:1:cnt:000471b96b9fcab45f027c3ee803c1940453945c,6fd942a95dc4482b7a1fa2190ca813b0d9896477,8593,6f,osis.py,lib/osis.py
swh:1:cnt:0004737f5d5b64cc19c2bf5fa415f3b788c6d8aa,5db99e553e0be700bf32cd951d8034fdbff7905c,20213,5d,cmfs.py,computation/cmfs.py
swh:1:cnt:000473910be5c81ff55068183e4b602a11892fe1,fe0ca4b96940f9fa74e58b08a330654daa48d9ee,9849,fe,ticket.py,database/ticket.py
swh:1:cnt:0004748a180d02656fd067124f97f52d5bb525c3,52904ae3cad3d58d248e863f181d3efe77048ad0,12828,52,test_snapshot_block.py,converters/test_snapshot_block.py
swh:1:cnt:000475575ad899c53a8072ae39b6e0735d0062f5,40ab9639502371bd93ec4c04c6f83e80d9a76ed6,1156,40,unicode_tests.py,tests/unicode_tests.py
swh:1:cnt:000475ffe459c5c4fd86e59fe9448cd0f19702f3,551a17052cfcd7aa913d2ae821e6a6d9e17e6f4e,4722,55,json.py,parsers/json.py
swh:1:cnt:000476166f185c6bc46f22f7b3112f34d083d74d,120b3d46019e9ff18ff19b0b6bfa3c413585712b,21814,12,joint_rv_types.py,stats/joint_rv_types.py
swh:1:cnt:0004778624365d0dcfdb06a72e5b17fbbfbaadb2,2487b735eafe706a4b8ebb13f7ff43656643c1c2,2777,24,csvutil.py,utilities/csvutil.py
swh:1:cnt:000478ad8834550bbaf292c7280e31052626317f,a1e9c66657ea7c0352a522b58c4b7b0fc3ff20d5,37000,a1,sitrep.py,models/sitrep.py
swh:1:cnt:000478ccb5df53502b1c6a030d434127346df3da,bb35779b385836c894b24556d6087b608fc18e6f,57635,bb,__init__.py,nest2/__init__.py
swh:1:cnt:0004790f6433f8948fed9b1e5eaed6c154fa91e8,b389760b7cf0970ff6100c854699a36c718ab964,3787,b3,monkeyrunner.py,utilities/monkeyrunner.py
swh:1:cnt:00047a01adb1e774796f7243acfe16c5c074a941,3c3b2e2cfbfba21915a36949def486b30110e0c3,7792,3c,eventlog.py,event_publisher/eventlog.py
swh:1:cnt:00047ccf61a9e8fc309bce9585838eac5d8edec9,e3a13128679cfac61f3409a4029540ff620685c5,67560,e3,DictKar.py,Carros/DictKar.py
